Average Microplastic,Year,zone,Average of Merge1.Production,MP_Change,Yield_change,Average of distance,CPC_Group_En
2.178,2014,21,12115.5,4.950819672131143,-0.21100787982720817,11.473471226811029,"Fish live, fresh or chilled for human consumption"
4.719000000000001,2014,21,6622.923076923077,5.4467213114754065,-0.05855295170370147,11.47347122681104,"Molluscs live, fresh or chilled"
0.20700000000000002,2014,27,26.07633333333333,0,0,9.01866378249291,"Crustaceans, live, fresh or chilled"
3.036,2014,27,14636.618022727274,0,0,9.018663782492913,"Fish live, fresh or chilled for human consumption"
2.6910000000000003,2014,27,8610.904333333345,0,0,9.018663782492908,"Molluscs live, fresh or chilled"
0.069,2014,27,34.76933333333333,0,0,9.01866378249291,"Other aquatic invertebrates, live, fresh or chilled"
0.253,2014,27,27.87118181818181,0,0,9.018663782492908,Other aquatic plants and animals
232.60799999999915,2014,31,3012.2856874999998,6.557115009746542,0.2561746639390822,6.6019587591889115,"Crustaceans, live, fresh or chilled"
261.6839999999991,2014,31,229.03227777777775,6.69206349206345,0.22798487545543916,6.6019587591889115,"Fish live, fresh or chilled for human consumption"
174.45599999999936,2014,31,9358.535,14.384126984126917,-0.37916753538692594,6.601958759188912,"Molluscs live, fresh or chilled"
72.68999999999971,2014,31,4.88,10.217592592592565,-0.4652054794520548,6.601958759188917,Other aquatic plants and animals
46.977,2014,34,3.3333333333333335,0,0,10.357178277529329,"Crustaceans, live, fresh or chilled"
219.22600000000057,2014,34,1956.5414285714285,0,0,10.357178277529309,"Fish live, fresh or chilled for human consumption"
109.61299999999999,2014,34,81.14285714285714,0,0,10.357178277529348,"Molluscs live, fresh or chilled"
1.0620000000000005,2014,37,404.51377777777765,0,0,3.903606826864218,"Crustaceans, live, fresh or chilled"
10.619999999999987,2014,37,3703.637044444443,0,0,3.9036068268642206,"Fish live, fresh or chilled for human consumption"
5.251000000000001,2014,37,1928.6574719101088,0,0,3.9036068268642197,"Molluscs live, fresh or chilled"
0.134,2014,41,32513.777,7.375,0.00540393634080236,16.46689545063526,"Crustaceans, live, fresh or chilled"
0.134,2014,41,0.5,7.375,0,16.46689545063526,"Fish live, fresh or chilled for human consumption"
0.5360000000000001,2014,41,2761.947125,7.375000000000002,0.13943704977103308,16.466895450635256,"Molluscs live, fresh or chilled"
0.134,2014,41,365,7.375,0,16.466895450635263,Other aquatic plants and animals
0.129,2014,47,162,0,0,12.566215850222601,"Fish live, fresh or chilled for human consumption"
1.0320000000000005,2014,47,463.76499999999993,0,0,12.566215850222601,"Molluscs live, fresh or chilled"
0.258,2014,47,1065,0,0,12.566215850222601,Other aquatic plants and animals
23.328000000000003,2014,61,82489.95777777766,0,0,19.03566323615418,"Crustaceans, live, fresh or chilled"
97.63200000000003,2014,61,18600.278584070787,0,0,19.03566323615418,"Fish live, fresh or chilled for human consumption"
46.656,2014,61,250317.60370370382,0,0,19.03566323615418,"Molluscs live, fresh or chilled"
10.368,2014,61,32951.5,0,0,19.03566323615418,"Other aquatic invertebrates, live, fresh or chilled"
25.919999999999998,2014,61,563749.7409,0,0,19.03566323615418,Other aquatic plants and animals
0.4635000000000002,2014,67,41850,6.725000000000002,-0.13385120591644134,47.18840468274062,"Fish live, fresh or chilled for human consumption"
3.0899999999999905,2014,67,2232.75,6.35714285714283,0.22611202635914332,47.18840468274062,"Molluscs live, fresh or chilled"
52.92000000000003,2014,71,27975.925357142864,0,0,17.37345673295029,"Crustaceans, live, fresh or chilled"
110.24999999999999,2014,71,21325.62569142856,0,0,17.373456732950295,"Fish live, fresh or chilled for human consumption"
19.529999999999998,2014,71,19370.23599999997,0,0,17.373456732950302,"Molluscs live, fresh or chilled"
1.8900000000000001,2014,71,100.36333333333334,0,0,17.373456732950306,"Other aquatic invertebrates, live, fresh or chilled"
10.080000000000002,2014,71,749699.9100000001,0,0,17.373456732950302,Other aquatic plants and animals
11.83699999859999,2014,77,18162.200000000004,31.880555551666625,0.4037344913598862,21.235741158955378,"Crustaceans, live, fresh or chilled"
11.836999998599959,2014,77,655.9279999999999,36.939102559615236,0.2194625738490093,21.235741158955378,"Fish live, fresh or chilled for human consumption"
19.44649999769993,2014,77,319.07665217391343,35.83049241988621,0.3693742631629854,21.23574115895537,"Molluscs live, fresh or chilled"
4.227499999499997,2014,77,414.3515999999985,34.22916666249997,-0.24442855970605387,21.23574115895537,Other aquatic plants and animals
0.002,2014,81,287,0,0,8.47094289464414,"Crustaceans, live, fresh or chilled"
0.008,2014,81,4892.75,0,0,8.47094289464414,"Fish live, fresh or chilled for human consumption"
0.01,2014,81,20467.57,0,0,8.47094289464414,"Molluscs live, fresh or chilled"
5.015999999999986,2015,21,16111.166666666666,1.3030303030302965,0.32979791726851276,11.038750420080524,"Fish live, fresh or chilled for human consumption"
10.867999999999878,2015,21,6224.2307692307695,1.303030303030277,-0.060198843178703325,11.03875042008059,"Molluscs live, fresh or chilled"
0.8360000000000003,2015,21,8,0,0,11.038750420080518,Other aquatic plants and animals
0.9450000000000002,2015,27,30.13355555555558,3.5652173913043486,0.1555902116435945,6.3938282399003405,"Crustaceans, live, fresh or chilled"
13.439999999999984,2015,27,15278.514960937488,3.426877470355726,0.043855550319991686,6.393828239900346,"Fish live, fresh or chilled for human consumption"
11.759999999999998,2015,27,9020.897553571453,3.370122630992195,0.047613259231205095,6.393828239900343,"Molluscs live, fresh or chilled"
0.31500000000000006,2015,27,34.85500000000001,3.565217391304348,0.0024638570387702542,6.393828239900341,"Other aquatic invertebrates, live, fresh or chilled"
1.3650000000000002,2015,27,26.524769230769238,4.395256916996048,-0.0483084139092458,6.3938282399003405,Other aquatic plants and animals
35.519999999999975,2015,31,2098.336875000007,-0.8472967395790337,-0.3034070826324945,4.884479579656799,"Crustaceans, live, fresh or chilled"
33.29999999999998,2015,31,243.62533333333334,-0.8727472829825281,0.0637161525752922,4.884479579656795,"Fish live, fresh or chilled for human consumption"
26.639999999999972,2015,31,8211.249166666657,-0.847296739579034,-0.1225924606077065,4.884479579656784,"Molluscs live, fresh or chilled"
15.539999999999992,2015,31,1.5142857142857127,-0.7862154354106472,-0.6896955503512884,4.884479579656782,Other aquatic plants and animals
2.300999999999976,2015,34,3.63333333333335,-0.9510185835621693,0.090000000000005,3.320432075266684,"Crustaceans, live, fresh or chilled"
6.135999999999995,2015,34,3606.125,-0.9720106191783823,0.8431120074124969,3.3204320752666727,"Fish live, fresh or chilled for human consumption"
5.369000000000021,2015,34,108.5,-0.9510185835621686,0.33714788732394374,3.3204320752666874,"Molluscs live, fresh or chilled"
0.036000000000000004,2015,37,6.606333333333333,-0.9661016949152542,-0.9836684590333965,7.837644940518016,"Crustaceans, live, fresh or chilled"
0.3400000000000001,2015,37,4335.091635294118,-0.967984934086629,0.1704958081129667,7.837644940518018,"Fish live, fresh or chilled for human consumption"
0.15800000000000003,2015,37,2223.6993417721524,-0.9699104932393829,0.15297784814523815,7.837644940518017,"Molluscs live, fresh or chilled"
0.15600000000000003,2015,41,70521.24500000001,0.16417910447761208,1.168965020581891,15.281453608566673,"Crustaceans, live, fresh or chilled"
0.31200000000000006,2015,41,12.5,1.3283582089552242,24,15.281453608566673,"Fish live, fresh or chilled for human consumption"
1.2479999999999973,2015,41,2636.0868750000004,1.3283582089552184,-0.04556939155741431,15.281453608566677,"Molluscs live, fresh or chilled"
0.31200000000000006,2015,41,365,1.3283582089552242,0,15.28145360856667,Other aquatic plants and animals
15.41400000000001,2015,51,2816.4428571428525,0,0,31.355773646366984,"Crustaceans, live, fresh or chilled"
40.737000000000045,2015,51,304.0145675675679,0,0,31.35577364636708,"Fish live, fresh or chilled for human consumption"
4.403999999999998,2015,51,3150.75,0,0,31.355773646367023,"Molluscs live, fresh or chilled"
2.202,2015,51,12.5,0,0,31.355773646367023,"Other aquatic invertebrates, live, fresh or chilled"
6.606000000000001,2015,51,32502.850000000137,0,0,31.35577364636702,Other aquatic plants and animals
0.12000000000000001,2015,57,33602.579833333315,0,0,6.475073341036795,"Crustaceans, live, fresh or chilled"
0.18,2015,57,10310.469166666666,0,0,6.475073341036795,"Fish live, fresh or chilled for human consumption"
0.08,2015,57,3170.398125,0,0,6.475073341036796,"Molluscs live, fresh or chilled"
0.005,2015,57,2.9500000000000006,0,0,6.475073341036796,"Other aquatic invertebrates, live, fresh or chilled"
0.02,2015,57,2896,0,0,6.475073341036796,Other aquatic plants and animals
0.5355000000000003,2015,67,62150.666666666664,0.1553398058252429,0.4850816407805654,48.64089199851184,"Fish live, fresh or chilled for human consumption"
3.212999999999969,2015,67,2446.5555555555557,0.0398058252427116,0.09575884248373336,48.64089199851194,"Molluscs live, fresh or chilled"
0.7020000000000001,2015,71,31922.39642307692,-0.9867346938775511,0.1410666855717227,5.056810954822908,"Crustaceans, live, fresh or chilled"
1.4580000000000002,2015,71,23068.443333333325,-0.9867755102040816,0.08172410353264618,5.056810954822909,"Fish live, fresh or chilled for human consumption"
0.261,2015,71,22785.363448275864,-0.9866359447004609,0.1763079937836533,5.056810954822909,"Molluscs live, fresh or chilled"
0.027,2015,71,728.4166666666666,-0.9857142857142858,6.2577966720914,5.056810954822909,"Other aquatic invertebrates, live, fresh or chilled"
0.153,2015,71,776877.4411764706,-0.9848214285714285,0.03625121307066777,5.056810954822909,Other aquatic plants and animals
3.7699999999999676,2015,77,25393.693846153823,-0.6815071385954329,0.39816177809702663,19.690999425051498,"Crustaceans, live, fresh or chilled"
3.4799999999999756,2015,77,731.958666666667,-0.7060065894727062,0.11591312867672539,19.690999425051494,"Fish live, fresh or chilled for human consumption"
5.509999999999954,2015,77,428.3913157894779,-0.7166585246367391,0.34259687404511907,19.690999425051555,"Molluscs live, fresh or chilled"
2.0299999999999887,2015,77,268.81371428571424,-0.5198107628054206,-0.35124248516063356,19.69099942505141,Other aquatic plants and animals
0.002,2015,81,331.38,0,0.15463414634146339,3.600048574558504,"Crustaceans, live, fresh or chilled"
0.006,2015,81,7225.303333333333,-0.25,0.47673666819954696,3.6000485745585045,"Fish live, fresh or chilled for human consumption"
0.01,2015,81,16502.892,0,-0.19370535925857343,3.600048574558504,"Molluscs live, fresh or chilled"
0.06800000000000002,2015,87,212591.64999999994,0,0,25.623569838104114,"Crustaceans, live, fresh or chilled"
0.4420000000000003,2015,87,127640.33846153844,0,0,25.623569838104093,"Fish live, fresh or chilled for human consumption"
0.4080000000000002,2015,87,19878.38166666666,0,0,25.62356983810411,"Molluscs live, fresh or chilled"
0.10200000000000006,2015,87,3997.8599999999997,0,0,25.623569838104117,Other aquatic plants and animals
1.3999999999999986,2016,21,26948.75,-0.7208931419457738,0.6726752666370116,17.19300850649026,"Fish live, fresh or chilled for human consumption"
4.5499999999999865,2016,21,6288.2307692307695,-0.5813397129186603,0.010282395105975405,17.19300850649022,"Molluscs live, fresh or chilled"
0.35000000000000003,2016,21,13,-0.5813397129186604,0.625,17.19300850649026,Other aquatic plants and animals
0.55,2016,27,27.85,-0.41798941798941797,-0.07578115205640151,10.222229512648903,"Crustaceans, live, fresh or chilled"
6.32499999999999,2016,27,16429.81610434781,-0.529389880952381,0.07535425703046725,10.222229512648909,"Fish live, fresh or chilled for human consumption"
6.215,2016,27,8926.424690265447,-0.4715136054421768,-0.010472667796632185,10.222229512648905,"Molluscs live, fresh or chilled"
0.16500000000000004,2016,27,34.75,-0.4761904761904761,-0.003012480275427085,10.222229512648903,"Other aquatic invertebrates, live, fresh or chilled"
0.7700000000000001,2016,27,24.641999999999978,-0.4358974358974358,-0.07098154990110946,10.222229512648902,Other aquatic plants and animals
20.779999999999976,2016,31,2155.8032500000018,-0.4149774774774777,0.02738662970882346,2.7622224988144572,"Crustaceans, live, fresh or chilled"
17.66299999999999,2016,31,197.06735294117553,-0.46957957957957963,-0.19110484018694476,2.762222498814452,"Fish live, fresh or chilled for human consumption"
12.46799999999999,2016,31,9660.355333333333,-0.5319819819819819,0.17647816273183897,2.7622224988144626,"Molluscs live, fresh or chilled"
7.272999999999996,2016,31,4.828571428571434,-0.531981981981982,2.1886792452830126,2.7622224988144986,Other aquatic plants and animals
0.43399999999999994,2016,37,14.194714285714285,11.055555555555552,1.148652447507082,5.591546005596033,"Crustaceans, live, fresh or chilled"
5.022,2016,37,4901.98121604938,13.770588235294115,0.13076761195540484,5.591546005596032,"Fish live, fresh or chilled for human consumption"
2.325,2016,37,2363.5811200000003,13.715189873417721,0.06290498701878047,5.591546005596032,"Molluscs live, fresh or chilled"
0.031,2016,37,8.1,0,0,5.591546005596032,Other aquatic plants and animals
0.16900000000000004,2016,51,3875.415384615385,-0.9890359413520177,0.3759964541040999,18.40710498345715,"Crustaceans, live, fresh or chilled"
0.4810000000000003,2016,51,600.0835945945946,-0.9881925522252497,0.973864605883482,18.407104983457163,"Fish live, fresh or chilled for human consumption"
0.052,2016,51,3150.75,-0.9881925522252498,0,18.40710498345715,"Molluscs live, fresh or chilled"
0.039,2016,51,12.25,-0.9822888283378746,-0.02,18.40710498345715,"Other aquatic invertebrates, live, fresh or chilled"
0.065,2016,51,27292.9,-0.9901604601877081,-0.16029209746222603,18.40710498345715,Other aquatic plants and animals
5.300000000000001,2016,57,33892.60592,43.16666666666667,0.008631066070081461,11.77046689244913,"Crustaceans, live, fresh or chilled"
7.208000000000001,2016,57,9751.87017647061,39.04444444444445,-0.054177844011403936,11.770466892449127,"Fish live, fresh or chilled for human consumption"
2.9679999999999995,2016,57,2583.6301428571446,36.099999999999994,-0.18507706572115623,11.77046689244913,"Molluscs live, fresh or chilled"
0.42400000000000004,2016,57,45.670000000000016,83.80000000000001,14.48135593220339,11.770466892449127,"Other aquatic invertebrates, live, fresh or chilled"
0.8480000000000001,2016,57,932.235,41.400000000000006,-0.6780956491712706,11.770466892449127,Other aquatic plants and animals
1.3800000000000003,2016,61,108276.70804347853,0,0,24.886278021391018,"Crustaceans, live, fresh or chilled"
6.0600000000000005,2016,61,21935.40341584154,0,0,24.886278021391007,"Fish live, fresh or chilled for human consumption"
2.6999999999999997,2016,61,328663.97493333253,0,0,24.886278021391018,"Molluscs live, fresh or chilled"
0.8400000000000002,2016,61,31813.11035714292,0,0,24.88627802139101,"Other aquatic invertebrates, live, fresh or chilled"
1.7400000000000002,2016,61,645673.9463793101,0,0,24.88627802139101,Other aquatic plants and animals
0.26000000000000006,2016,67,36404.4,-0.5144724556489264,-0.4142556797459936,46.63493829892992,"Fish live, fresh or chilled for human consumption"
0.9360000000000007,2016,67,2455.1111111111113,-0.7086834733893527,0.0034969798810118944,46.63493829892992,"Molluscs live, fresh or chilled"
10.471999999999998,2016,71,35264.70522077922,13.917378917378914,0.10470106170619836,7.493644292523844,"Crustaceans, live, fresh or chilled"
21.351999999999993,2016,71,27084.052955414103,13.644718792866934,0.1740737146436891,7.49364429252384,"Fish live, fresh or chilled for human consumption"
3.5360000000000005,2016,71,27023.939999999955,12.547892720306514,0.1860218978444611,7.493644292523846,"Molluscs live, fresh or chilled"
0.40800000000000003,2016,71,167.71966666666677,14.11111111111111,-0.7697476261297334,7.493644292523845,"Other aquatic invertebrates, live, fresh or chilled"
2.176,2016,71,796525.5006250003,13.222222222222223,0.025291067042409594,7.493644292523847,Other aquatic plants and animals
0.9310000000000006,2016,77,31828.08078571429,-0.7530503978779839,0.25338522936217217,19.24250963579302,"Crustaceans, live, fresh or chilled"
0.9975000000000004,2016,77,664.1322666666674,-0.7133620689655165,-0.0926642488009335,19.242509635792974,"Fish live, fresh or chilled for human consumption"
1.1304999999999952,2016,77,620.765117647059,-0.7948275862068966,0.4490609280980811,19.24250963579302,"Molluscs live, fresh or chilled"
0.46550000000000036,2016,77,181.9500000000006,-0.7706896551724134,-0.32313721238712073,19.242509635792945,Other aquatic plants and animals
0.07400000000000001,2016,87,221220.2749999999,0.08823529411764691,0.04058778884307062,17.89148129421695,"Crustaceans, live, fresh or chilled"
0.4070000000000003,2016,87,132198.04181818187,-0.07918552036199085,0.035707390089824834,17.891481294216987,"Fish live, fresh or chilled for human consumption"
0.5180000000000003,2016,87,23458.899285714302,0.26960784313725517,0.1801211828552262,17.891481294216952,"Molluscs live, fresh or chilled"
0.14800000000000005,2016,87,3723.217500000002,0.4509803921568623,-0.06869737809728146,17.891481294216945,Other aquatic plants and animals
773.8822870900001,2017,27,50.856399999999994,1406.0587038,0.8260825852782762,2.435385181818316,"Crustaceans, live, fresh or chilled"
6964.940583809999,2017,27,19311.00614444445,1100.176376886958,0.17536349900679615,2.435385181818316,"Fish live, fresh or chilled for human consumption"
7274.493498646,2017,27,9016.573063829774,1169.4736120106193,0.010099046000201693,2.435385181818316,"Molluscs live, fresh or chilled"
232.16468612699998,2017,27,34.815000000000005,1406.0587037999996,0.0018705035971224413,2.435385181818316,"Other aquatic invertebrates, live, fresh or chilled"
1315.599888053,2017,27,27.526941176470583,1707.5712831857145,0.11707414887065203,2.435385181818316,Other aquatic plants and animals
555.4606265991999,2017,34,33.5,0,0,8.37024924997804,"Crustaceans, live, fresh or chilled"
1110.9212531983997,2017,34,2980.3150000000014,0,0,8.370249249978032,"Fish live, fresh or chilled for human consumption"
555.4606265991999,2017,34,243.54999999999998,0,0,8.37024924997804,"Molluscs live, fresh or chilled"
555.4606265991999,2017,34,0.2557499999999994,0,0,8.37024924997804,Other aquatic plants and animals
462.20424119999984,2017,37,17.266307692307695,1063.9867308755759,0.21638994239459222,5.563159266294548,"Crustaceans, live, fresh or chilled"
4693.150756800006,2017,37,7518.457590909091,933.5182709677431,0.533758955724516,5.563159266294544,"Fish live, fresh or chilled for human consumption"
2026.5878267999992,2017,37,3077.849614035087,870.650678193548,0.30219757976197015,5.5631592662945435,"Molluscs live, fresh or chilled"
35.5541724,2017,37,72.31,1145.9087870967742,7.927160493827162,5.563159266294548,Other aquatic plants and animals
31.8659180837,2017,41,41078.06900000001,0,0,16.169864383833534,"Crustaceans, live, fresh or chilled"
95.59775425110001,2017,41,7.666666666666667,0,0,16.169864383833538,"Fish live, fresh or chilled for human consumption"
254.9273446696,2017,41,2616.3305,0,0,16.16986438383352,"Molluscs live, fresh or chilled"
63.7318361674,2017,41,365,0,0,16.169864383833534,Other aquatic plants and animals
188.17882541880024,2017,47,695.7533333333336,0,0,12.561678285625057,"Molluscs live, fresh or chilled"
62.726275139599956,2017,47,456,0,0,12.561678285625042,Other aquatic plants and animals
119.61382761899999,2017,51,5982.923076923077,706.7741279230768,0.5438146580813172,26.025840700000277,"Crustaceans, live, fresh or chilled"
322.03722820500025,2017,51,761.5520000000001,668.516066954262,0.26907652010465405,26.02584070000033,"Fish live, fresh or chilled for human consumption"
36.804254652,2017,51,3252,706.7741279230769,0.03213520590335634,26.02584070000029,"Molluscs live, fresh or chilled"
18.402127326,2017,51,50.32000000000011,470.84941861538454,3.107755102040825,26.02584070000029,"Other aquatic invertebrates, live, fresh or chilled"
55.206381977999996,2017,51,22569.550000000025,848.3289535076923,-0.1730614921829478,26.02584070000029,Other aquatic plants and animals
1685.033258249999,2017,57,39355.746800000015,316.93080344339603,0.1611897560457639,11.187407027661775,"Crustaceans, live, fresh or chilled"
2291.6452312199995,2017,57,11629.511176470585,316.9308034433961,0.19254163211999717,11.187407027661777,"Fish live, fresh or chilled for human consumption"
1145.8226156099995,2017,57,2987.1488235294123,385.05883275269525,0.15618283514297088,11.187407027661777,"Molluscs live, fresh or chilled"
134.80266066000002,2017,57,100.02499999999999,316.9308034433962,1.1901686008320551,11.187407027661775,"Other aquatic invertebrates, live, fresh or chilled"
269.60532132000003,2017,57,1808.0637499999998,316.9308034433962,0.939493528992153,11.187407027661775,Other aquatic plants and animals
0.022000000000000002,2017,87,243745.83000000002,-0.7027027027027026,0.10182409817545032,24.07254391705254,"Crustaceans, live, fresh or chilled"
0.09900000000000006,2017,87,189393.19444444453,-0.7567567567567569,0.43264750248665423,24.072543917052528,"Fish live, fresh or chilled for human consumption"
0.1430000000000001,2017,87,27657.70207692307,-0.7239382239382238,0.17898549885355022,24.07254391705254,"Molluscs live, fresh or chilled"
0.044000000000000004,2017,87,4192.942500000001,-0.7027027027027027,0.12616104216312873,24.072543917052535,Other aquatic plants and animals
337.3389606438001,2018,21,17079.166666666668,0,0,6.630875608055997,"Fish live, fresh or chilled for human consumption"
730.9010813948996,2018,21,6332.307692307692,0,0,6.630875608055996,"Molluscs live, fresh or chilled"
112.44632021460001,2018,21,28,0,0,6.6308756080559945,Other aquatic plants and animals
1841.4130071552001,2018,27,74.89699999999998,1.379448448263876,0.47271533179698105,8.221624631776791,"Crustaceans, live, fresh or chilled"
18874.48332334079,2018,27,21281.26957317066,1.7099273994116357,0.10202800485841229,8.22162463177679,"Fish live, fresh or chilled for human consumption"
18874.483323340748,2018,27,11627.952987804863,1.5946113398621982,0.28962000368529267,8.221624631776791,"Molluscs live, fresh or chilled"
690.5298776832,2018,27,52.39333333333343,1.9743105603298452,0.5049068887931473,8.221624631776793,"Other aquatic invertebrates, live, fresh or chilled"
4373.355891993602,2018,27,29.98731578947368,2.324229449780417,0.08938060343247184,8.221624631776804,Other aquatic plants and animals
904.5489490139004,2018,31,2929.2086470588238,0,0,6.323429965858402,"Crustaceans, live, fresh or chilled"
744.9226638938004,2018,31,406.17428571428576,0,0,6.3234299658583994,"Fish live, fresh or chilled for human consumption"
585.2963787737004,2018,31,12069.455454545456,0,0,6.323429965858396,"Molluscs live, fresh or chilled"
478.87885536030046,2018,31,5.222222222222222,0,0,6.323429965858396,Other aquatic plants and animals
133.0303850346,2018,41,45750.43800000001,3.174691740723688,0.11374363775473471,13.941014142955664,"Crustaceans, live, fresh or chilled"
266.0607700692,2018,41,11,1.7831278271491247,0.4347826086956521,13.941014142955668,"Fish live, fresh or chilled for human consumption"
931.2126952422009,2018,41,2030.562857142857,2.652855273133231,-0.22388900899834446,13.941014142955662,"Molluscs live, fresh or chilled"
266.0607700692,2018,41,365,3.174691740723688,0,13.941014142955668,Other aquatic plants and animals
4071.4836356280002,2018,61,123288.01947826085,0,0.1744341904613361,16.39552192793637,"Crustaceans, live, fresh or chilled"
16994.018653056002,2018,61,25562.17883333334,0,0.16938399356708364,16.395521927936368,"Fish live, fresh or chilled for human consumption"
7257.862133076,2018,61,374262.18795121944,0,0.030616906666795295,16.39552192793637,"Molluscs live, fresh or chilled"
2655.31541454,2018,61,30939.866666666665,0,-0.043161361360932834,16.39552192793637,"Other aquatic invertebrates, live, fresh or chilled"
4956.588773808,2018,61,757842.0824642859,0,0.12618463648382172,16.395521927936368,Other aquatic plants and animals
11870.089991813758,2018,71,46466.32690410962,0,0,23.863570742859377,"Crustaceans, live, fresh or chilled"
26179.239570986756,2018,71,26839.83813664599,0,0,23.863570742859313,"Fish live, fresh or chilled for human consumption"
5203.3271196992,2018,71,17940.871468750018,0,0,23.86357074285938,"Molluscs live, fresh or chilled"
650.4158899623999,2018,71,156.48,0,0,23.863570742859363,"Other aquatic invertebrates, live, fresh or chilled"
2601.663559849601,2018,71,752046.2216875,0,0,23.863570742859327,Other aquatic plants and animals
59.1049995913,2018,81,284.2,0,0,9.798782634868285,"Crustaceans, live, fresh or chilled"
177.3149987739,2018,81,9574.819999999998,0,0,9.798782634868283,"Fish live, fresh or chilled for human consumption"
236.41999836519997,2018,81,22960,0,0,9.798782634868285,"Molluscs live, fresh or chilled"
19.711047049199998,2018,87,294858.46499999997,894.9566840545453,0.20969644896078815,35.430843862237275,"Crustaceans, live, fresh or chilled"
98.55523524599997,2018,87,177447.712,994.5074267272718,-0.06307239539142227,35.43084386223728,"Fish live, fresh or chilled for human consumption"
98.55523524599998,2018,87,39046.568,688.1974492727267,0.41177918148809367,35.43084386223728,"Molluscs live, fresh or chilled"
49.277617623,2018,87,4151.24,1118.9458550681818,-0.00994587929598396,35.43084386223728,Other aquatic plants and animals
